task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfm,pink,0.25,42,1,patch_embed,True,0.621153982490905,0.8487813064691657,0.42626516165673717,0.9797418694677276,patch_head,122153.02352544441,5526346,8.619422901227574,154292600,7.118380821310091,0.2623900764485431,140471.02543655847,1492.0695620062106,0.01765302459148114,26.33954067029613,1.7208214160408588,0.001,0.0017208214160408589
vit,dp_kfm,pink,0.25,42,1,blocks.0.attn.q_proj,True,0.3396325371922061,1.7188422276091564,0.19695907043131017,0.9847559219117982,attention_qkv,38709.99262365651,5526346,8.619422901227574,154292600,10.528395410835367,0.6735025800216664,31616.90687030732,11108.455905783541,0.001,11.108455905783542,1.106101683560619,0.001,0.001106101683560619
vit,dp_kfm,pink,0.25,42,1,blocks.0.attn.k_proj,True,0.3396325371922061,1.7188422276091564,0.23448466739917542,0.977290907293152,attention_qkv,38741.591605981885,5526346,8.619422901227574,154292600,11.520375732522439,0.6735532926989372,31615.74209846592,11108.455905783541,0.001,11.108455905783542,1.5856702538385126,0.001,0.0015856702538385127
vit,dp_kfm,pink,0.25,42,1,blocks.0.attn.v_proj,True,0.3396325371922061,1.7188422276091564,0.31318070845818086,1.3125149015610904,attention_qkv,39120.95443793505,5526346,8.619422901227574,154292600,14.86845282536725,0.6742278666951368,31598.18642003318,11108.455905783541,0.001,11.108455905783542,4.399561790003648,0.0010000375481197638,0.004399726985276647
vit,dp_kfm,pink,0.25,42,1,blocks.0.attn.out_proj,True,0.10836942728802505,4.822867426418404,0.3839608285899357,0.9594593572825071,attention_out,26670.808302759153,5526346,8.619422901227574,154292600,13.399608153902031,0.5851620727328926,30945.168372714474,8320.81050132666,0.001001976580563823,8.337257253638837,3.874384889599809,0.001,0.003874384889599809
vit,dp_kfm,pink,0.25,42,1,blocks.0.mlp.fc1,True,0.3641099132362489,1.9164945556238355,0.2675850739800798,1.0571617404928226,mlp_fc1,209574.91695652503,5526346,8.619422901227574,154292600,17.360601588993966,0.7399149648923297,125355.88248057067,41399.56624741298,0.0010000000312211559,41.39956753995529,2.194134726721206,0.0010000210460805877,0.0021941809046574848
vit,dp_kfm,pink,0.25,42,1,blocks.0.mlp.fc2,True,0.1190921571486446,7.593671423422714,0.25676510917688833,0.9971774028972651,mlp_fc2,143865.70518372455,5526346,8.619422901227574,154292600,28.118168705641065,0.5061262169657259,130197.91212767815,115985.06320138722,0.001059067615111467,122.83602427324595,5.389470086695421,0.001,0.005389470086695421
vit,dp_kfm,pink,0.25,42,1,blocks.1.attn.q_proj,True,0.36522506393233223,2.1311724236103684,0.5183309850729813,1.0581960098371879,attention_qkv,36093.04029478607,5526346,8.619422901227574,154292600,14.125510001935561,0.4875640315192291,32843.18180841722,34750.087291249554,0.001,34.75008729124956,1.1456729205135825,0.0010000000138471847,0.001145672936377927
vit,dp_kfm,pink,0.25,42,1,blocks.1.attn.k_proj,True,0.36522506393233223,2.1311724236103684,0.5560658952255346,0.8833777809699428,attention_qkv,36096.59960903348,5526346,8.619422901227574,154292600,14.333902376507304,0.48756916415228213,32843.09558138369,34750.087291249554,0.001,34.75008729124956,1.2147918493731307,0.001000000031980409,0.001214791888222671
vit,dp_kfm,pink,0.25,42,1,blocks.1.attn.v_proj,True,0.36522506393233223,2.1311724236103684,0.4623862677496231,0.9244597815393628,attention_qkv,36128.66993949387,5526346,8.619422901227574,154292600,14.211427894420694,0.48756750709734237,32843.12509149858,34750.087291249554,0.001,34.75008729124956,1.1738023204360915,0.0010000524436955943,0.0011738638789676723
vit,dp_kfm,pink,0.25,42,1,blocks.1.attn.out_proj,True,0.144290203191076,3.923907957708787,0.24758357624723162,1.024259360101014,attention_out,22807.67729664545,5526346,8.619422901227574,154292600,21.485879892721687,0.37090502822847776,33543.28135639916,35213.01295543993,0.0011720687868649474,41.27207337654215,6.052145887550901,0.001,0.006052145887550901
vit,dp_kfm,pink,0.25,42,1,blocks.1.mlp.fc1,True,0.23393590191609723,2.4326963686227363,0.2082495810420293,1.3899106630864242,mlp_fc1,169063.15435083967,5526346,8.619422901227574,154292600,20.331338701796593,0.41720225366136965,136026.29854974835,59748.25651422537,0.001000018717964049,59.7493748799428,2.859819773398858,0.0010000054768613178,0.002859835436235151
