epoch,step,train_loss,test_loss,test_accuracy,epsilon_spent
1,234,1.0750545584238493,0.8310652340888977,0.8519,0.7861127240333559
2,468,0.828549762439524,0.7759182934045792,0.8876,0.8385078418579571
3,702,0.796580534396518,0.7059884330749512,0.904,0.8909029596825585
4,936,0.8333066908212808,0.6740811689645052,0.9102,0.9432980775071597
5,1170,0.7579041963968521,0.8142042613267898,0.9061,0.995693195331761
