method,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,trainable_parameter_names,trainable_parameter_count,trainable_parameters_updated,frozen_parameters_unchanged,noise_multiplier,epsilon,accountant_steps,logical_steps,samples,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,builder_seconds,private_train_seconds,algorithm_seconds,builder_time,private_time,algorithm_time,logical_steps_per_second,samples_per_second,logical_batch_size,physical_batch_size,accumulation_steps,backward_calls,optimizer_steps,noise_events,bk_cache_bytes,temporary_per_sample_grad_bytes,fallback_temporary_grad_bytes,cache_empty_after_step,layer_strategies,parameters_finite,preconditioned_layers,identity_geometry_layers,optimizer_parameter_names,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,peak_allocated_cuda_bytes,peak_reserved_cuda_bytes,builder_forward_calls,builder_logical_batches,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes
dp_kfc,7,1,0.912037630417408,0.4258471609592438,0.8863,0.8863,0.0,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,5.670924335331531,195,195,49920,0.7532652020454407,0.3036904036998749,62.0396728515625,1200.44775390625,1567.689208984375,1986.9361572265625,1.2468909565359354,68.43033045623451,69.67722141277045,1.2468909565359354,68.43033045623451,69.67722141277045,2.849613595315234,729.5010804007,256,256,1,195,195,195,38949888,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",986719744,1279262720,986719744,1279262720,10,10,10,2560,2560,149396
dp_kfc,7,2,0.41973631634162023,0.41265032744407654,0.9018,0.9018,0.89405,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,6.43710708782488,390,195,49920,0.40120193362236023,0.6496855616569519,0.17983072996139526,802.2147827148438,1577.41357421875,2029.8380126953125,1.0130564970895648,67.2549915984273,68.26804809551686,1.0130564970895648,67.2549915984273,68.26804809551686,2.8994130452699354,742.2497395891035,256,256,1,195,195,195,38949888,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987038208,1281359872,987038208,1281359872,10,10,10,2560,2560,149396
dp_kfc,7,3,0.4158491280598518,0.4177269216537476,0.9066,0.9066,1.79825,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.02784388101557,585,195,49920,0.3259815573692322,0.7146407961845398,0.024987883865833282,639.104736328125,1575.254150390625,1960.5067138671875,1.0159050319343805,70.2255718903616,71.24147692229599,1.0159050319343805,70.2255718903616,71.24147692229599,2.7767662797312664,710.8521676112042,256,256,1,195,195,195,38949888,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987038208,1281359872,987038208,1281359872,10,10,10,2560,2560,149396
dp_kfc,7,4,0.41626556569185014,0.41193489093780516,0.9097,0.9097,2.7064,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.538868390169163,780,195,49920,0.28986379504203796,0.7450810074806213,0.00774416234344244,536.27294921875,1575.9833984375,1937.909423828125,1.0142470058053732,66.20896340627223,67.2232104120776,1.0142470058053732,66.20896340627223,67.2232104120776,2.9452205557643105,753.9764622756635,256,256,1,195,195,195,38949888,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987038208,1281359872,987038208,1281359872,10,10,10,2560,2560,149396
dp_kfc,7,5,0.41458265238847486,0.41451108350753785,0.9121,0.9121,3.6173,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.992230531145549,975,195,49920,0.2719951868057251,0.7596079707145691,0.0037578088231384754,472.8846435546875,1608.786865234375,2030.9036865234375,1.0185424238443375,66.29901277739555,67.31755520123988,1.0185424238443375,66.29901277739555,67.31755520123988,2.9412202660502462,752.952388108863,256,256,1,195,195,195,38949888,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987038208,1281359872,987038208,1281359872,10,10,10,2560,2560,149396
