epoch,global_step,train_loss,test_loss,test_accuracy,epsilon_spent,noise_multiplier,sample_rate,clip_fraction,mean_clip_factor,precond_build_seconds,epoch_train_seconds,epoch_total_seconds,peak_allocated_mb_epoch,preconditioner_storage_mb,gain_p10,gain_median,gain_p90,gain_max
1,235,1.393394566599528,0.6701562003135682,0.7679,0.7863366347932901,1.068115234375,0.004266666666666667,0.9437333333333333,0.16509279181162517,0.0,15.52971305232495,17.349387222900987,493.9658203125,0.0,1.0,1.0,1.0,1.0
2,470,0.5971553990681966,0.5262877503871918,0.8495,0.8389556633778256,1.068115234375,0.004266666666666667,0.6586333333333333,0.4338025026321411,0.0,12.772824137471616,13.935332271270454,493.9658203125,0.0,1.0,1.0,1.0,1.0
3,705,0.532485204188029,0.49758657965660097,0.8749,0.891574691962361,1.068115234375,0.004266666666666667,0.5108166666666667,0.5713540744781495,0.0,11.539914665743709,13.136547684669495,493.9658203125,0.0,1.0,1.0,1.0,1.0
4,940,0.5235190088907877,0.494885165810585,0.8879,0.9441937205468965,1.068115234375,0.004266666666666667,0.42315,0.6466245320638021,0.0,12.80682503245771,14.45764502324164,493.9658203125,0.0,1.0,1.0,1.0,1.0
5,1175,0.5211022554397583,0.4959397339582443,0.8949,0.9968127491314319,1.068115234375,0.004266666666666667,0.37078333333333335,0.6902189921061198,0.0,12.579182544723153,14.211372916586697,493.9658203125,0.0,1.0,1.0,1.0,1.0
