hessian_stage_norm_mean,final_preconditioned_norm_mean,train_loss,preclip_norm_mean,preclip_norm_p50,preclip_norm_p90,preclip_norm_p99,clip_fraction,update_norm,step,epoch,conv1/A_damped_condition,conv1/G_damped_condition,conv2/A_damped_condition,conv2/G_damped_condition,fc1/A_damped_condition,fc1/G_damped_condition,fc2/A_damped_condition,fc2/G_damped_condition
4.981182098388672,34.654991149902344,2.311952590942383,34.654991149902344,34.89631652832031,39.02179718017578,43.468685150146484,1.0,0.9502025246620178,1,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
4.946567535400391,34.69922637939453,2.2911500930786133,34.69922637939453,35.0495491027832,39.24477005004883,42.44083023071289,1.0,0.9510810375213623,2,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
4.928779602050781,34.69509506225586,2.268874168395996,34.69509506225586,34.56194305419922,40.451866149902344,43.21041488647461,1.0,0.952265739440918,3,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.0470991134643555,35.518470764160156,2.2553515434265137,35.518470764160156,35.67438507080078,40.65526580810547,44.54485321044922,1.0,0.9532473087310791,4,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.156885623931885,37.423851013183594,2.2339870929718018,37.423851013183594,37.56446838378906,43.162879943847656,45.84752655029297,1.0,0.9507512450218201,5,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.494413375854492,40.747406005859375,2.1995208263397217,40.747406005859375,40.63980484008789,46.19233322143555,50.186363220214844,1.0,0.9487103819847107,6,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.8555121421813965,45.353450775146484,2.1688060760498047,45.353450775146484,45.308868408203125,52.159889221191406,55.545440673828125,1.0,0.9508043527603149,7,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
6.252862930297852,49.10733413696289,2.164306163787842,49.107330322265625,49.341773986816406,55.68388366699219,61.779598236083984,1.0,0.9516807794570923,8,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
6.577394485473633,53.34626770019531,2.1138854026794434,53.34626770019531,53.66993713378906,59.44045639038086,66.19883728027344,1.0,0.9493678212165833,9,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
7.007346153259277,57.88732147216797,2.0667624473571777,57.887325286865234,58.04051971435547,66.24527740478516,71.8548583984375,1.0,0.9491701722145081,10,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
