epoch,step,train_loss,test_loss,test_accuracy,epsilon_spent
1,235,1.0723494818369548,0.8979401911735535,0.8316,0.7863366347932901
2,470,0.7214037471771241,0.7483174471855164,0.8733,0.8389556633778256
3,705,0.808062520980835,0.919678974533081,0.8691,0.891574691962361
4,940,0.9050987996419271,0.9604444014549255,0.8824,0.9441937205468965
5,1175,0.8728795897165934,0.8574137702941894,0.8913,0.9968127491314319
